ISIN,NOM,NAM,SECTOR,GLOBAL,US EQUITY,EUROPEAN EQUITY +  UK,JAPON EQUITY,EM GLOBAL,EM ASIAN EQUITY,LATIN AMERICAN EQUITY,ALTERNATIVE,TOTAL,ORO,PLATA,REAL ESTATE,CONTROL,RIESGO,USD,EUR,JPY,CAD,GBP,MXN,BRL,AUD,COP,TOTAL,,,,,,,,,,,,,,,
XS2440290356,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2343802141,,,NOTA,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2307351820,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2251381252,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2251475070,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2410449396,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2410448406,,,NOTA,,0,,,1,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2403847796,,,NOTA,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2307369012,,,NOTA,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2353013852,,,NOTA,,0,1,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2216798491,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2662209019,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2691894872,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2737774583,,,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2696275739,,TPX,NOTA,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2761352959,,TPX,NOTA,,,,1,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2729812722,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2729812482,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2755894628,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2700627842,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2761353254,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2759816569,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2800705480,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2751850608,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2809139442,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2782906544,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2742960201,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2759816486,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2848898271,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2863660317,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2996085069,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,
XS2982285483,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,
XS2985214829,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,
XS2967806931,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,,,,,,,,
XS2975776894,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3050009904,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3006600293,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3072350567,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3080030789,,SPX,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2908059616,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2691771872,,SPXFP,NOTA,,1,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2491633504,NBPF0 NOTA BNP PARIBAS,NBPF0 NOTA BNP PARIBAS,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS2375836983,NBPF0 NOTA BNS,NBPF0 NOTA BNS,NOTA,0,0,1,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3231243026,,SANTANDER INTERNATIONAL PRODUCTS PLC,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3238228830,,THE BANK OF NOVA SCOTIA,NOTA,0,0,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3261294378,,BNP PARIBAS FRANCIA,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3266647315,,BNP PARIBAS FRANCIA,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3152516210,,JPMORGAN CHASE BANK NA,NOTA,0,0,0,1,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3242369703,,SANTANDER INTERNATIONAL PRODUCTS PLC,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3044879768,,,NOTA,0,0,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,1,,,,,,,,,,,,,,,,
XS3303876968,,SPXFP,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3307978604,,SPX,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3292014571,,EEM UP,NOTA,0,0,0,0,1,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3334595587,,BNP PARIBAS ISSUANCE BV,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3317190992,,BBVA GLOBAL MARKETS BV,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3351763670,,BANCO BILBAO VIZCAYA ARGENTARIA SA,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3364998529,,BNP PARIBAS FRANCIA,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3368624931,,BNP PARIBAS PARIS,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
XS3291975905,,SANTANDER INTERNATIONAL PRODUCTS PLC,NOTA,0,1,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,
